source,target,oneway,access,width,length,maxspeed,name,lanes,highway,junction,geometry,tunnel,osmid,bridge,ref,area
270430310,270394946,False,,,83.64100000000002,,Jenergasse,,living_street,,"LINESTRING (11.586217 50.9294175, 11.5863591 50.9295092, 11.5864968 50.9296751, 11.5865642 50.9297232, 11.5866557 50.9297432, 11.5870146 50.9297288, 11.5870727 50.9297281, 11.5871493 50.9297272)",,24884866,,,
270430310,271022539,False,,,98.06500000000001,,Jenergasse,,living_street,,"LINESTRING (11.586217 50.9294175, 11.586072 50.9295478, 11.5858534 50.9296815, 11.5856298 50.9297641, 11.5852775 50.9298113, 11.5852866 50.9299516)",,24888305,,,
270600264,270600729,False,,,60.132,30,Munketal,,residential,,"LINESTRING (11.5940932 50.9438306, 11.5937651 50.9439333, 11.5932988 50.944032)",,24905605,,,
270600264,49262173,False,,,82.082,"['50', '30']",Schützenhofstraße,,residential,,"LINESTRING (11.5940932 50.9438306, 11.5940124 50.9437463, 11.5936545 50.9434699, 11.5936489 50.9434627, 11.5936077 50.94341, 11.5935812 50.9433564, 11.5935667 50.9432853, 11.5935707 50.9432557, 11.5936113 50.9432029)",,"[32355688, 242896714]",,,
270600264,270602544,False,,,64.389,30,Schützenhofstraße,,residential,,"LINESTRING (11.5940932 50.9438306, 11.5941539 50.9439064, 11.5939949 50.9443903)",,35068326,,,
270600729,270632138,False,,,76.154,30,Munketal,,residential,,,,24905605,,,
270600729,270600264,False,,,60.132,30,Munketal,,residential,,"LINESTRING (11.5932988 50.944032, 11.5937651 50.9439333, 11.5940932 50.9438306)",,24905605,,,
270600729,270600732,False,,,117.745,30,Pfälzer Straße,,residential,,"LINESTRING (11.5932988 50.944032, 11.5931825 50.9439682, 11.5930665 50.9438951, 11.5928506 50.9437022, 11.5924479 50.9434386, 11.5921179 50.9432885)",,24905654,,,
270600732,3175072289,False,,,39.239000000000004,30,Pfälzer Straße,,residential,,"LINESTRING (11.5921179 50.9432885, 11.5919736 50.9432877, 11.5918405 50.9433516, 11.5918079 50.943416, 11.5917957 50.9435046)",,24905654,,,
270600732,270600729,False,,,117.74499999999999,30,Pfälzer Straße,,residential,,"LINESTRING (11.5921179 50.9432885, 11.5924479 50.9434386, 11.5928506 50.9437022, 11.5930665 50.9438951, 11.5931825 50.9439682, 11.5932988 50.944032)",,24905654,,,
270600732,1677486654,False,,,89.503,30,Pfälzer Straße,,residential,,"LINESTRING (11.5921179 50.9432885, 11.5916299 50.9429707, 11.5914775 50.9429079, 11.5911247 50.9430178)",,42291443,,,
270600980,270602544,False,,,65.966,30,Schützenhofstraße,,residential,,,,35068326,,,
270600980,270601872,False,,,347.34799999999996,30,Freiligrathstraße,,residential,,"LINESTRING (11.5937828 50.9449683, 11.5941357 50.94536, 11.5948768 50.9461925, 11.5951048 50.9464662, 11.5953149 50.9467347, 11.5955225 50.9470425, 11.5957506 50.9474221, 11.5959165 50.9477771)",,24905671,,,
270600980,49262185,False,,,100.722,30,Schützenhofstraße,,residential,,"LINESTRING (11.5937828 50.9449683, 11.5936925 50.9452111, 11.5935986 50.9456782, 11.5936088 50.9458637)",,35068326,,,
270601237,270601392,True,,,490.822,30,Ottogerd-Mühlmann-Straße,,residential,,"LINESTRING (11.601487 50.9517529, 11.6016252 50.9518462, 11.6020372 50.9520192, 11.6024749 50.9521706, 11.6028268 50.952322, 11.6031383 50.9524809, 11.6031873 50.9525059, 11.6035281 50.9527745, 11.6037654 50.9529033, 11.6038936 50.9529728, 11.6043117 50.9531655, 11.6045013 50.9532487, 11.6046464 50.9532953, 11.6052043 50.9534358, 11.6056764 50.9535656, 11.6061742 50.9536954, 11.6066721 50.9538143, 11.6070497 50.9539333, 11.6071251 50.9539826, 11.6071735 50.9540141, 11.6073072 50.9541009)",,"[24978624, 515015803]",,,
270601237,270601787,False,,,552.943,30,Schützenhofstraße,2,residential,,"LINESTRING (11.601487 50.9517529, 11.6012766 50.9518053, 11.6010501 50.9518578, 11.6006782 50.9518918, 11.6003261 50.9518784, 11.6002556 50.9518579, 11.6001092 50.9518153, 11.5999419 50.951769, 11.5997412 50.9516825, 11.599607 50.9515848, 11.5995882 50.9515711, 11.5994816 50.9514822, 11.5993133 50.9513684, 11.5990532 50.9511739, 11.598529 50.9506997, 11.5984982 50.9506703, 11.5983581 50.9505495, 11.5981907 50.9504168, 11.5979401 50.950212, 11.5973988 50.9497696, 11.5973879 50.9497608, 11.596875 50.9493481, 11.5965303 50.9490741, 11.5960052 50.9487025)",,35115487,,,
270601237,270603901,False,,,63.953,30,Schützenhofstraße,2,residential,,"LINESTRING (11.601487 50.9517529, 11.6017412 50.951559, 11.6017978 50.9514322, 11.6018267 50.951304, 11.6018359 50.9512418)",,35115487,,,
270601392,271416424,True,,,321.609,30,Gotthard-Neumann-Straße,1,residential,,"LINESTRING (11.6073072 50.9541009, 11.6073037 50.9539889, 11.6072986 50.9537773, 11.6073072 50.9535448, 11.6072557 50.953215, 11.6070582 50.9529392, 11.6067922 50.9527716, 11.6066119 50.9527121, 11.6060884 50.9525229, 11.605788 50.9523931, 11.6054656 50.9521491, 11.605455 50.9521346, 11.605273 50.9519651, 11.605176 50.9517861)",,24905733,,,
270601392,270601394,False,,,103.40700000000001,30,Ottogerd-Mühlmann-Straße,,residential,,"LINESTRING (11.6073072 50.9541009, 11.607671 50.9543502, 11.607908 50.9545126, 11.6083379 50.9547658)",,24978653,,,
270601394,270601392,False,,,103.40700000000001,30,Ottogerd-Mühlmann-Straße,,residential,,"LINESTRING (11.6083379 50.9547658, 11.607908 50.9545126, 11.607671 50.9543502, 11.6073072 50.9541009)",,24978653,,,
270601394,7119899024,False,,,81.396,50,Rautal,2,tertiary,,"LINESTRING (11.6083379 50.9547658, 11.6081856 50.9548877, 11.6079046 50.9551125, 11.6077667 50.9552228, 11.6076894 50.9552883, 11.6076326 50.955347)",,274102312,,K 16,
270601394,2702804214,False,,,249.45999999999998,50,Rautal,2,tertiary,,"LINESTRING (11.6083379 50.9547658, 11.6086883 50.9544855, 11.6090041 50.9542566, 11.6091301 50.9541591, 11.6092171 50.9540929, 11.6092949 50.9540385, 11.6100384 50.9535031, 11.6105852 50.9530276)",,"[274102312, 26810615]",,K 16,
270601759,277636569,False,,,33.161,30,Closewitzer Straße,,residential,,,,35068325,,,
270601759,277636569,False,,,63.933,30,Closewitzer Straße,,residential,,"LINESTRING (11.6048495 50.956051, 11.6049175 50.9560867, 11.6050158 50.9561191, 11.6051026 50.9561123, 11.605152 50.9560337, 11.6050877 50.9559249, 11.6050286 50.9558434, 11.6049987 50.9558136, 11.6049352 50.9557577)",,25478878,,,
270601759,277636568,False,,,49.883,30,Closewitzer Straße,,residential,,"LINESTRING (11.6048495 50.956051, 11.604774 50.9564269, 11.6047526 50.9564953)",,24905792,,,
270601787,270602115,False,,,124.22200000000001,30,Schützenhofstraße,,residential,,"LINESTRING (11.5960052 50.9487025, 11.5958 50.9485309, 11.5956535 50.9484176, 11.5951435 50.9479932, 11.5949833 50.9477934)",,35068326,,,
270601787,270601237,False,,,552.9429999999999,30,Schützenhofstraße,2,residential,,"LINESTRING (11.5960052 50.9487025, 11.5965303 50.9490741, 11.596875 50.9493481, 11.5973879 50.9497608, 11.5973988 50.9497696, 11.5979401 50.950212, 11.5981907 50.9504168, 11.5983581 50.9505495, 11.5984982 50.9506703, 11.598529 50.9506997, 11.5990532 50.9511739, 11.5993133 50.9513684, 11.5994816 50.9514822, 11.5995882 50.9515711, 11.599607 50.9515848, 11.5997412 50.9516825, 11.5999419 50.951769, 11.6001092 50.9518153, 11.6002556 50.9518579, 11.6003261 50.9518784, 11.6006782 50.9518918, 11.6010501 50.9518578, 11.6012766 50.9518053, 11.601487 50.9517529)",,35115487,,,
270601787,281869258,False,,,281.091,30,Closewitzer Straße,,residential,,"LINESTRING (11.5960052 50.9487025, 11.5959158 50.9487837, 11.5958936 50.9489986, 11.5960998 50.9493191, 11.5963552 50.9496354, 11.5965846 50.9500189, 11.5967225 50.9502115, 11.5969845 50.9505401, 11.5971047 50.9506764, 11.5972161 50.9508189, 11.5972675 50.9508892, 11.5973751 50.9510025)",,256888962,,,
270601869,270602517,False,,,54.876999999999995,30,An der Eule,,residential,,"LINESTRING (11.5981068 50.9464745, 11.597939 50.9465931, 11.5977097 50.9468048, 11.5976396 50.9468695)",,24905803,,,
270601869,1950856976,False,,,167.429,50,Dornburger Straße,2,tertiary,,"LINESTRING (11.5981068 50.9464745, 11.5979567 50.9463982, 11.5978232 50.9463329, 11.5977344 50.9462877, 11.5976022 50.9462247, 11.5974802 50.9461667, 11.5972951 50.9460488, 11.5972326 50.9460073, 11.5968627 50.9457165, 11.5968432 50.9457007, 11.5965125 50.9453718)",,35068327,,,
270601869,331056344,False,,,416.0470000000001,50,"['Dornburger Straße', 'Naumburger Straße']",2,tertiary,,"LINESTRING (11.5981068 50.9464745, 11.5986331 50.9467147, 11.5988807 50.9468467, 11.5989235 50.9468695, 11.5991563 50.9470325, 11.5993575 50.9472172, 11.5993928 50.9472562, 11.5995008 50.9473757, 11.599563 50.9474445, 11.5999896 50.9478632, 11.6001038 50.9479605, 11.6002191 50.948047, 11.6005234 50.9482481, 11.6011912 50.9486464, 11.6014562 50.9487961, 11.6015954 50.9488741, 11.6019391 50.9490524, 11.6021553 50.9491651)",,"[35115488, 953533653]",,,
270601872,270600980,False,,,347.34799999999996,30,Freiligrathstraße,,residential,,"LINESTRING (11.5959165 50.9477771, 11.5957506 50.9474221, 11.5955225 50.9470425, 11.5953149 50.9467347, 11.5951048 50.9464662, 11.5948768 50.9461925, 11.5941357 50.94536, 11.5937828 50.9449683)",,24905671,,,
270601872,270602549,False,,,76.59700000000001,30,An der Eule,,residential,,"LINESTRING (11.5959165 50.9477771, 11.5961328 50.9477288, 11.5966448 50.9475678, 11.596891 50.9474693)",,24905803,,,
270601872,272260443,False,,,399.75899999999996,30,Freiligrathstraße,1,"['residential', 'living_street']",,"LINESTRING (11.5959165 50.9477771, 11.5959684 50.9478506, 11.5960351 50.9479167, 11.5973564 50.9488781, 11.5975172 50.9490048, 11.5980241 50.9494349, 11.5986875 50.9499978, 11.5989761 50.9502426, 11.5990548 50.9503094, 11.5991714 50.9504226, 11.5994023 50.9506167)",,"[25029166, 865783190]",,,
270602094,271632577,False,,,81.49600000000001,30,"['Munketal', 'Rheinlandstraße']",,residential,,"LINESTRING (11.5911134 50.9446029, 11.5908276 50.9446416, 11.5905823 50.9447639, 11.5903841 50.9450926)",,"[24987594, 24905605]",,,
270602094,270632138,False,,,90.611,30,Munketal,,residential,,"LINESTRING (11.5911134 50.9446029, 11.5917654 50.9445096, 11.5923382 50.9443525)",,24905605,,,
270602094,270602116,False,,,432.547,30,Am Kieshügel,,residential,,"LINESTRING (11.5911134 50.9446029, 11.5922627 50.9461137, 11.5923268 50.9462028, 11.5923939 50.9462983, 11.5925629 50.9464976, 11.5928078 50.946773, 11.5931197 50.9470944, 11.5934243 50.9474121, 11.5937347 50.9477151, 11.5938892 50.9478712, 11.5939591 50.9479475, 11.593997 50.9479897, 11.5940218 50.9480283)",,24905819,,,
270602115,270602116,False,,,72.246,30,An der Eule,,residential,,,,24905825,,,
270602115,49262185,False,,,235.345,30,Schützenhofstraße,,residential,,"LINESTRING (11.5949833 50.9477934, 11.5947781 50.9475289, 11.5944723 50.9471521, 11.5941699 50.9467177, 11.5940029 50.9464381, 11.5938187 50.9461658, 11.5937167 50.9460207, 11.5936904 50.9459809, 11.5936636 50.9459421, 11.5936395 50.9459057, 11.5936088 50.9458637)",,35068326,,,
270602115,270601787,False,,,124.222,30,Schützenhofstraße,,residential,,"LINESTRING (11.5949833 50.9477934, 11.5951435 50.9479932, 11.5956535 50.9484176, 11.5958 50.9485309, 11.5960052 50.9487025)",,35068326,,,
270602116,270602115,False,,,72.246,30,An der Eule,,residential,,,,24905825,,,
270602116,270602094,False,,,432.547,30,Am Kieshügel,,residential,,"LINESTRING (11.5940218 50.9480283, 11.593997 50.9479897, 11.5939591 50.9479475, 11.5938892 50.9478712, 11.5937347 50.9477151, 11.5934243 50.9474121, 11.5931197 50.9470944, 11.5928078 50.946773, 11.5925629 50.9464976, 11.5923939 50.9462983, 11.5923268 50.9462028, 11.5922627 50.9461137, 11.5911134 50.9446029)",,24905819,,,
270602116,271632577,False,,,472.076,30,"['An der Eule', 'Rheinlandstraße']",,residential,,"LINESTRING (11.5940218 50.9480283, 11.5938702 50.9480742, 11.593656 50.9481228, 11.5932494 50.9482082, 11.5930526 50.9482596, 11.5923225 50.9475186, 11.592063 50.9472469, 11.591808 50.9469824, 11.5916039 50.946751, 11.591448 50.9465674, 11.5913853 50.946481, 11.5908694 50.9457914, 11.5903841 50.9450926)",,"[24905825, 24987594]",,,
270602517,331064152,False,,,30.882,30,An der Eule,,residential,,,,24905803,,,
270602517,270601869,False,,,54.877,30,An der Eule,,residential,,"LINESTRING (11.5976396 50.9468695, 11.5977097 50.9468048, 11.597939 50.9465931, 11.5981068 50.9464745)",,24905803,,,
270602517,270602521,False,,,215.105,30,Steubenstraße,,residential,,"LINESTRING (11.5976396 50.9468695, 11.5978777 50.9471942, 11.5985174 50.9477487, 11.5986341 50.9478499, 11.5991115 50.9483433, 11.5991962 50.9484458, 11.5991103 50.9484945)",,24905854,,,
270602521,270602517,False,,,215.10500000000002,30,Steubenstraße,,residential,,"LINESTRING (11.5991103 50.9484945, 11.5991962 50.9484458, 11.5991115 50.9483433, 11.5986341 50.9478499, 11.5985174 50.9477487, 11.5978777 50.9471942, 11.5976396 50.9468695)",,24905854,,,
270602544,270600980,False,,,65.966,30,Schützenhofstraße,,residential,,,,35068326,,,
270602544,270602549,False,,,402.06199999999995,30,Friedenstraße,,residential,,"LINESTRING (11.5939949 50.9443903, 11.5941027 50.944454, 11.5946778 50.9450488, 11.5951487 50.9455267, 11.5953162 50.9457463, 11.5956692 50.9461961, 11.5957543 50.946299, 11.5960155 50.9465244, 11.5963031 50.9466977, 11.596539 50.9468805, 11.5966969 50.9470719, 11.596885 50.9473566, 11.596891 50.9474693)",,24905856,,,
270602544,270600264,False,,,64.389,30,Schützenhofstraße,,residential,,"LINESTRING (11.5939949 50.9443903, 11.5941539 50.9439064, 11.5940932 50.9438306)",,35068326,,,
270602549,331064152,False,,,54.053,30,An der Eule,,residential,,,,24905803,,,
270602549,270601872,False,,,76.597,30,An der Eule,,residential,,"LINESTRING (11.596891 50.9474693, 11.5966448 50.9475678, 11.5961328 50.9477288, 11.5959165 50.9477771)",,24905803,,,
270602549,270602544,False,,,402.06199999999995,30,Friedenstraße,,residential,,"LINESTRING (11.596891 50.9474693, 11.596885 50.9473566, 11.5966969 50.9470719, 11.596539 50.9468805, 11.5963031 50.9466977, 11.5960155 50.9465244, 11.5957543 50.946299, 11.5956692 50.9461961, 11.5953162 50.9457463, 11.5951487 50.9455267, 11.5946778 50.9450488, 11.5941027 50.944454, 11.5939949 50.9443903)",,24905856,,,
270602549,270603051,False,,,433.93300000000005,30,Friedenstraße,,residential,,"LINESTRING (11.596891 50.9474693, 11.5968893 50.9475479, 11.5971757 50.9477503, 11.5983069 50.9486373, 11.5984097 50.9487174, 11.5984991 50.9487871, 11.5985411 50.9488199, 11.598609 50.9488728, 11.5990494 50.949216, 11.5990972 50.9492532, 11.5991272 50.9492766, 11.5995937 50.9496401, 11.5997791 50.9497846, 11.6002605 50.9501707, 11.6005008 50.9502897, 11.6006213 50.9503217, 11.6007517 50.9503252, 11.6008099 50.9503285, 11.6008347 50.9503244, 11.6008937 50.9503147)",,24908349,,,
270603051,270602549,False,,,433.93300000000005,30,Friedenstraße,,residential,,"LINESTRING (11.6008937 50.9503147, 11.6008347 50.9503244, 11.6008099 50.9503285, 11.6007517 50.9503252, 11.6006213 50.9503217, 11.6005008 50.9502897, 11.6002605 50.9501707, 11.5997791 50.9497846, 11.5995937 50.9496401, 11.5991272 50.9492766, 11.5990972 50.9492532, 11.5990494 50.949216, 11.598609 50.9488728, 11.5985411 50.9488199, 11.5984991 50.9487871, 11.5984097 50.9487174, 11.5983069 50.9486373, 11.5971757 50.9477503, 11.5968893 50.9475479, 11.596891 50.9474693)",,24908349,,,
270603051,270603901,False,,,122.64699999999999,30,Schützenhofstraße,2,residential,,"LINESTRING (11.6008937 50.9503147, 11.6009543 50.9504, 11.6012175 50.9506385, 11.6013853 50.9507974, 11.6015163 50.9509273, 11.6017557 50.9511412, 11.6018359 50.9512418)",,35115487,,,
270603051,270603054,False,,,52.20400000000001,30,Schützenhofstraße,2,residential,,"LINESTRING (11.6008937 50.9503147, 11.6008782 50.9502386, 11.6009128 50.9501491, 11.6009986 50.950068, 11.6011221 50.9499967, 11.60127 50.9499675)",,35115487,,,
270603054,1626459086,False,,,124.78699999999999,30,Am Hang,,residential,,"LINESTRING (11.60127 50.9499675, 11.6012297 50.9499319, 11.6006084 50.9493823, 11.6003598 50.9491692, 11.6001955 50.9490974, 11.6001781 50.9490898)",,25873831,,,
270603054,270603051,False,,,52.204,30,Schützenhofstraße,2,residential,,"LINESTRING (11.60127 50.9499675, 11.6011221 50.9499967, 11.6009986 50.950068, 11.6009128 50.9501491, 11.6008782 50.9502386, 11.6008937 50.9503147)",,35115487,,,
270603054,331056344,False,,,183.47,30,Schützenhofstraße,2,residential,,"LINESTRING (11.60127 50.9499675, 11.601376 50.9499725, 11.6017968 50.9500528, 11.6019769 50.9500796, 11.6021085 50.9500797, 11.6022048 50.9500602, 11.6023204 50.9500193, 11.6023805 50.9499545, 11.6023965 50.9499309, 11.602432 50.9498788, 11.6024406 50.9497976, 11.60243 50.949712, 11.6023452 50.9496261, 11.6022517 50.9495543, 11.6021058 50.9494353, 11.6020629 50.9493867, 11.6020536 50.9493562, 11.6020708 50.9492895, 11.602095 50.9492424, 11.6021066 50.9492197, 11.6021553 50.9491651)",,35115487,,,
270603072,1626459038,False,,,21.761,50,Altenburger Straße,3,residential,,,,149698887,,,
270603072,4006073199,False,,,263.244,30,Zeitzer Straße,,residential,,"LINESTRING (11.6045331 50.9477613, 11.6044881 50.9477383, 11.6044198 50.9476929, 11.6041906 50.9475404, 11.6036836 50.9472125, 11.6036093 50.9471654, 11.603344 50.9469966, 11.6031691 50.9468853, 11.6030972 50.9468395, 11.602872 50.9466962, 11.602782 50.9466389, 11.6027532 50.9466206, 11.6019844 50.9461314, 11.6018961 50.9460752)",,26806781,,,
270603072,2159850845,False,,,413.76699999999994,30,"['Merseburger Straße', 'Zeitzer Straße', 'Kösener Straße']",,residential,,"LINESTRING (11.6045331 50.9477613, 11.6046035 50.9478105, 11.6048791 50.9479901, 11.6050925 50.9481312, 11.6052649 50.9482452, 11.6059253 50.9486783, 11.6059768 50.9487324, 11.6059757 50.9487462, 11.6059682 50.9487919, 11.6059253 50.9488459, 11.6054977 50.9491054, 11.6054326 50.9491442, 11.6049091 50.9494334, 11.6047976 50.9494821, 11.6046451 50.9494373, 11.6045227 50.9493578, 11.6041758 50.9491333, 11.6040314 50.9490399, 11.6039194 50.9489651, 11.6037717 50.9488665, 11.6036821 50.9488067, 11.6036249 50.9487685, 11.6034403 50.9486452, 11.6034097 50.9486244, 11.6033204 50.9485637)",,"[26753346, 35115484, 26753349]",,,
270603072,270603073,False,,,117.31799999999998,50,Altenburger Straße,"['2', '3']",residential,,"LINESTRING (11.6045331 50.9477613, 11.6048753 50.9475389, 11.6050304 50.9474377, 11.6052181 50.9473182, 11.6056032 50.9470522, 11.6056783 50.9469921)",,"[313579194, 313579195, 313579196, 35115486]",,,
270603073,84524633,False,,,298.01800000000003,50,Camburger Straße,"['2', '3']",primary,,"LINESTRING (11.6056783 50.9469921, 11.6057598 50.9470434, 11.6058611 50.9471062, 11.6059057 50.9471354, 11.6059611 50.947169, 11.6060164 50.9472025, 11.6062804 50.9473663, 11.6065361 50.9475298, 11.6071048 50.9479055, 11.6072967 50.9480282, 11.6078 50.94835, 11.6078842 50.9483961, 11.607963 50.9484392, 11.6085711 50.9487625, 11.6087402 50.948849)",,"[313579219, 35115485]",,B 88,
270603073,270603072,False,,,117.31800000000001,50,Altenburger Straße,"['2', '3']",residential,,"LINESTRING (11.6056783 50.9469921, 11.6056032 50.9470522, 11.6052181 50.9473182, 11.6050304 50.9474377, 11.6048753 50.9475389, 11.6045331 50.9477613)",,"[313579194, 313579195, 313579196, 35115486]",,,
270603073,84524332,False,,,353.56,50,Camburger Straße,"['2', '3']",primary,,"LINESTRING (11.6056783 50.9469921, 11.6056079 50.9469461, 11.6054812 50.9468635, 11.6050645 50.9465925, 11.6047044 50.9463511, 11.6043339 50.9461232, 11.604242 50.94606, 11.6038 50.94579, 11.6033044 50.9455324, 11.6032917 50.9455258, 11.603242 50.9455, 11.6024852 50.9451186, 11.6019246 50.9448803)",,"[313579210, 267219755]",,B 88,
